Article ID number,filename,Did the article receive a badge for open data?,Does the article state whether or 0t the data are available?,Did the article receive a badge for open materials?,Does the article state whether or 0t any research materials are available?,,,,,,,,,,,,,,,,1-4-2013 CPS,Clinical_Psychological_Science.2013.April.1-4-2013_CPS.txt
20-7-2013 PS,Psychological_Science.2013.July.20-7-2013_PS.txt,0,0,0,1,,,,,,,,,,,,,,,,,Journal_of_Experimental_Psychology_-_Learning
21-7-2013 PS,Psychological_Science.2013.July.21-7-2013_PS.txt,0,1,0,1,,,,,,,,,,,,,,,,,Journal_of_Experimental_Psychology_-_Learning
25-9-2013 PS,Psychological_Science.2013.September.25-9-2013_PS.txt,0,1,0,0,,,,,,,,,,,,,,,,,Journal_of_Experimental_Psychology_-_Learning
26-9-2013 PS,Psychological_Science.2013.September.26-9-2013_PS.txt,0,0,0,0,,,,,,,,,,,,,,,,,Journal_of_Experimental_Psychology_-_Learning
27-9-2013 PS,Psychological_Science.2013.September.27-9-2013_PS.txt,0,0,0,1,,,,,,,,,,,,,,,,,Journal_of_Experimental_Psychology_-_Learning
28-9-2013 PS,Psychological_Science.2013.September.28-9-2013_PS.txt,0,0,0,0,,,,,,,,,,,,,,,,,Journal_of_Experimental_Psychology_-_Learning
29-9-2013 PS,Psychological_Science.2013.September.29-9-2013_PS.txt,0,0,0,0,,,,,,,,,,,,,,,,,Journal_of_Experimental_Psychology_-_Learning
30-9-2013 PS,Psychological_Science.2013.September.30-9-2013_PS.txt,0,0,0,0,,,,,,,,,,,,,,,,,Journal_of_Experimental_Psychology_-_Learning
31-9-2013 PS,Psychological_Science.2013.September.31-9-2013_PS.txt,0,0,0,0,,,,,,,,,,,,,,,,,Journal_of_Experimental_Psychology_-_Learning
32-9-2013 PS,Psychological_Science.2013.September.32-9-2013_PS.txt,0,0,0,0,,,,,,,,,,,,,,,,,Journal_of_Experimental_Psychology_-_Learning
22-7-2013 PS,Psychological_Science.2013.July.22-7-2013_PS.txt,0,0,0,0,,,,,,,,,,,,,,,,,Journal_of_Experimental_Psychology_-_Learning
23-7-2013 PS,Psychological_Science.2013.July.23-7-2013_PS.txt,0,0,0,0,,,,,,,,,,,,,,,,,Journal_of_Experimental_Psychology_-_Learning
24-7-2013 PS,Psychological_Science.2013.July.24-7-2013_PS.txt,0,0,0,0,,,,,,,,,,,,,,,,,Journal_of_Experimental_Psychology_-_Learning
25-7-2013 PS,Psychological_Science.2013.July.25-7-2013_PS.txt,0,0,0,0,,,,,,,,,,,,,,,,,Journal_of_Experimental_Psychology_-_Learning
26-7-2013 PS,Psychological_Science.2013.July.26-7-2013_PS.txt,0,0,0,0,,,,,,,,,,,,,,,,,Journal_of_Experimental_Psychology_-_Learning
27-7-2013 PS,Psychological_Science.2013.July.27-7-2013_PS.txt,0,0,0,0,,,,,,,,,,,,,,,,,Journal_of_Experimental_Psychology_-_Learning
28-7-2013 PS,Psychological_Science.2013.July.28-7-2013_PS.txt,0,0,0,0,,,,,,,,,,,,,,,,,Journal_of_Experimental_Psychology_-_Learning
29-7-2013 PS,Psychological_Science.2013.July.29-7-2013_PS.txt,0,0,0,0,,,,,,,,,,,,,,,,,Journal_of_Experimental_Psychology_-_Learning
30-7-2013 PS,Psychological_Science.2013.July.30-7-2013_PS.txt,0,0,0,0,,,,,,,,,,,,,,,,,Journal_of_Experimental_Psychology_-_Learning
31-7-2013 PS,Psychological_Science.2013.July.31-7-2013_PS.txt,0,0,0,0,,,,,,,,,,,,,,,,,Journal_of_Experimental_Psychology_-_Learning
32-7-2013 PS,Psychological_Science.2013.July.32-7-2013_PS.txt,0,0,0,0,,,,,,,,,,,,,,,,,Journal_of_Experimental_Psychology_-_Learning
33-7-2013 PS,Psychological_Science.2013.July.33-7-2013_PS.txt,0,0,0,0,,,,,,,,,,,,,,,,,Journal_of_Experimental_Psychology_-_Learning
34-7-2013 PS,Psychological_Science.2013.July.34-7-2013_PS.txt,0,0,0,0,,,,,,,,,,,,,,,,,Journal_of_Experimental_Psychology_-_Learning
35-7-2013 PS,Psychological_Science.2013.July.35-7-2013_PS.txt,0,0,0,1,,,,,,,,,,,,,,,,,Journal_of_Experimental_Psychology_-_Learning
36-7-2013 PS,Psychological_Science.2013.July.36-7-2013_PS.txt,0,0,0,0,,,,,,,,,,,,,,,,,Journal_of_Experimental_Psychology_-_Learning
37-7-2013 PS,Psychological_Science.2013.July.37-7-2013_PS.txt,0,0,0,0,,,,,,,,,,,,,,,,,Journal_of_Experimental_Psychology_-_Learning
38-7-2013 PS,Psychological_Science.2013.July.38-7-2013_PS.txt,0,0,0,0,,,,,,,,,,,,,,,,,Journal_of_Experimental_Psychology_-_Learning
39-7-2013 PS,Psychological_Science.2013.July.39-7-2013_PS.txt,0,0,0,0,,,,,,,,,,,,,,,,,Journal_of_Experimental_Psychology_-_Learning
15-3-2012 PS,Psychological_Science.2012.March.15-3-2012_PS.txt,0,0,0,0,,,,,,,,,,,,,,,,,Journal_of_Experimental_Psychology_-_Learning
16-3-2012 PS,Psychological_Science.2012.March.16-3-2012_PS.txt,0,0,0,0,,,,,,,,,,,,,,,,,Journal_of_Experimental_Psychology_-_Learning
14-3-2012 PS,Psychological_Science.2012.March.14-3-2012_PS.txt,0,0,0,1,,,,,,,,,,,,,,,,,Journal_of_Experimental_Psychology_-_Learning
14-7-2012 PS,Psychological_Science.2012.July.14-7-2012_PS.txt,0,0,0,0,,,,,,,,,,,,,,,,,Journal_of_Experimental_Psychology_-_Learning
18-4-2015 PS,Psychological_Science.2015.April.18-4-2015_PS.txt,0,0,0,0,,,,,,,,,,,,,,,,,Journal_of_Experimental_Psychology_-_Learning
3-1-2014 PS,Psychological_Science.2014.January.3-1-2014_PS.txt,0,0,0,0,,,,,,,,,,,,,,,,,Journal_of_Experimental_Psychology_-_Learning
8-4-2015 PS,Psychological_Science.2015.April.8-4-2015_PS.txt,0,1,0,1,,,,,,,,,,,,,,,,,Journal_of_Experimental_Psychology_-_Learning
24-1-2014 PS,Psychological_Science.2014.January.24-1-2014_PS.txt,0,1,0,0,,,,,,,,,,,,,,,,,Journal_of_Experimental_Psychology_-_Learning
13-4-2013 PS,Psychological_Science.2013.April.13-4-2013_PS.txt,0,0,0,0,,,,,,,,,,,,,,,,,Journal_of_Experimental_Psychology_-_Learning
1-1-2013 CPS,Clinical_Psychological_Science.2013.January.1-1-2013_CPS.txt,0,0,0,0,,,,,,,,,,,,,,,,,Journal_of_Experimental_Psychology_-_Learning
2-1-2013 CPS,Clinical_Psychological_Science.2013.January.2-1-2013_CPS.txt,0,0,0,0,,,,,,,,,,,,,,,,,Journal_of_Experimental_Psychology_-_Learning
3-1-2013 CPS,Clinical_Psychological_Science.2013.January.3-1-2013_CPS.txt,0,0,0,0,,,,,,,,,,,,,,,,,Journal_of_Experimental_Psychology_-_Learning
4-1-2013 CPS,Clinical_Psychological_Science.2013.January.4-1-2013_CPS.txt,0,0,0,0,,,,,,,,,,,,,,,,,Journal_of_Experimental_Psychology_-_Learning
5-1-2013 CPS,Clinical_Psychological_Science.2013.January.5-1-2013_CPS.txt,0,0,0,0,,,,,,,,,,,,,,,,,Journal_of_Experimental_Psychology_-_Learning
6-1-2013 CPS,Clinical_Psychological_Science.2013.January.6-1-2013_CPS.txt,0,0,0,0,,,,,,,,,,,,,,,,,Journal_of_Experimental_Psychology_-_Learning
7-1-2013 CPS,Clinical_Psychological_Science.2013.January.7-1-2013_CPS.txt,0,0,0,0,,,,,,,,,,,,,,,,,Journal_of_Experimental_Psychology_-_Learning
8-1-2013 CPS,Clinical_Psychological_Science.2013.January.8-1-2013_CPS.txt,0,0,0,0,,,,,,,,,,,,,,,,,Journal_of_Experimental_Psychology_-_Learning
9-1-2013 CPS,Clinical_Psychological_Science.2013.January.9-1-2013_CPS.txt,0,0,0,0,,,,,,,,,,,,,,,,,Journal_of_Experimental_Psychology_-_Learning
10-1-2013 CPS,Clinical_Psychological_Science.2013.January.10-1-2013_CPS.txt,0,0,0,0,,,,,,,,,,,,,,,,,Journal_of_Experimental_Psychology_-_Learning
1-4-2013 CPS,Clinical_Psychological_Science.2013.April.1-4-2013_CPS.txt,0,0,0,0,,,,,,,,,,,,,,,,,Journal_of_Experimental_Psychology_-_Learning
2-4-2013 CPS,Clinical_Psychological_Science.2013.April.2-4-2013_CPS.txt,0,0,0,0,,,,,,,,,,,,,,,,,Journal_of_Experimental_Psychology_-_Learning
3-4-2013 CPS,Clinical_Psychological_Science.2013.April.3-4-2013_CPS.txt,0,0,0,0,,,,,,,,,,,,,,,,,Journal_of_Experimental_Psychology_-_Learning
4-4-2013 CPS,Clinical_Psychological_Science.2013.April.4-4-2013_CPS.txt,0,0,0,1,,,,,,,,,,,,,,,,,Journal_of_Experimental_Psychology_-_Learning
5-4-2013 CPS,Clinical_Psychological_Science.2013.April.5-4-2013_CPS.txt,0,0,0,0,,,,,,,,,,,,,,,,,Journal_of_Experimental_Psychology_-_Learning
6-4-2013 CPS,Clinical_Psychological_Science.2013.April.6-4-2013_CPS.txt,0,0,0,0,,,,,,,,,,,,,,,,,Journal_of_Experimental_Psychology_-_Learning
7-4-2013 CPS,Clinical_Psychological_Science.2013.April.7-4-2013_CPS.txt,0,0,0,0,,,,,,,,,,,,,,,,,Journal_of_Experimental_Psychology_-_Learning
8-4-2013 CPS,Clinical_Psychological_Science.2013.April.8-4-2013_CPS.txt,0,0,0,0,,,,,,,,,,,,,,,,,Journal_of_Experimental_Psychology_-_Learning
9-4-2013 CPS,Clinical_Psychological_Science.2013.April.9-4-2013_CPS.txt,0,0,0,0,,,,,,,,,,,,,,,,,Journal_of_Experimental_Psychology_-_Learning
10-4-2013 CPS,Clinical_Psychological_Science.2013.April.10-4-2013_CPS.txt,0,0,0,0,,,,,,,,,,,,,,,,,Journal_of_Experimental_Psychology_-_Learning
1-7-2013 CPS,Clinical_Psychological_Science.2013.July.1-7-2013_CPS.txt,0,0,0,0,,,,,,,,,,,,,,,,,Journal_of_Experimental_Psychology_-_Learning
2-7-2013 CPS,Clinical_Psychological_Science.2013.July.2-7-2013_CPS.txt,0,0,0,0,,,,,,,,,,,,,,,,,Journal_of_Experimental_Psychology_-_Learning
1-10-2013 CPS,Clinical_Psychological_Science.2013.October.1-10-2013_CPS.txt,0,0,0,0,,,,,,,,,,,,,,,,,Journal_of_Experimental_Psychology_-_Learning
2-10-2013 CPS,Clinical_Psychological_Science.2013.October.2-10-2013_CPS.txt,0,0,0,0,,,,,,,,,,,,,,,,,Journal_of_Experimental_Psychology_-_Learning
3-10-2013 CPS,Clinical_Psychological_Science.2013.October.3-10-2013_CPS.txt,0,0,0,0,,,,,,,,,,,,,,,,,Journal_of_Experimental_Psychology_-_Learning
4-10-2013 CPS,Clinical_Psychological_Science.2013.October.4-10-2013_CPS.txt,0,0,0,0,,,,,,,,,,,,,,,,,Journal_of_Experimental_Psychology_-_Learning
5-10-2013 CPS,Clinical_Psychological_Science.2013.October.5-10-2013_CPS.txt,0,0,0,0,,,,,,,,,,,,,,,,,Journal_of_Experimental_Psychology_-_Learning
6-10-2013 CPS,Clinical_Psychological_Science.2013.October.6-10-2013_CPS.txt,0,0,0,0,,,,,,,,,,,,,,,,,Journal_of_Experimental_Psychology_-_Learning
7-10-2013 CPS,Clinical_Psychological_Science.2013.October.7-10-2013_CPS.txt,0,0,0,0,,,,,,,,,,,,,,,,,Journal_of_Experimental_Psychology_-_Learning
8-10-2013 CPS,Clinical_Psychological_Science.2013.October.8-10-2013_CPS.txt,0,0,0,0,,,,,,,,,,,,,,,,,Journal_of_Experimental_Psychology_-_Learning
9-10-2013 CPS,Clinical_Psychological_Science.2013.October.9-10-2013_CPS.txt,0,0,0,0,,,,,,,,,,,,,,,,,Journal_of_Experimental_Psychology_-_Learning
10-10-2013 CPS,Clinical_Psychological_Science.2013.October.10-10-2013_CPS.txt,0,0,0,0,,,,,,,,,,,,,,,,,Journal_of_Experimental_Psychology_-_Learning
3-7-2013 CPS,Clinical_Psychological_Science.2013.July.3-7-2013_CPS.txt,0,0,0,0,,,,,,,,,,,,,,,,,Journal_of_Experimental_Psychology_-_Learning
4-7-2013 CPS,Clinical_Psychological_Science.2013.July.4-7-2013_CPS.txt,0,0,0,0,,,,,,,,,,,,,,,,,Journal_of_Experimental_Psychology_-_Learning
5-7-2013 CPS,Clinical_Psychological_Science.2013.July.5-7-2013_CPS.txt,0,0,0,0,,,,,,,,,,,,,,,,,Journal_of_Experimental_Psychology_-_Learning
6-7-2013 CPS,Clinical_Psychological_Science.2013.July.6-7-2013_CPS.txt,0,1,0,0,,,,,,,,,,,,,,,,,Journal_of_Experimental_Psychology_-_Learning
7-7-2013 CPS,Clinical_Psychological_Science.2013.July.7-7-2013_CPS.txt,0,0,0,0,,,,,,,,,,,,,,,,,Journal_of_Experimental_Psychology_-_Learning
8-7-2013 CPS,Clinical_Psychological_Science.2013.July.8-7-2013_CPS.txt,0,0,0,0,,,,,,,,,,,,,,,,,Journal_of_Experimental_Psychology_-_Learning
9-7-2013 CPS,Clinical_Psychological_Science.2013.July.9-7-2013_CPS.txt,0,0,0,0,,,,,,,,,,,,,,,,,Journal_of_Experimental_Psychology_-_Learning
10-7-2013 CPS,Clinical_Psychological_Science.2013.July.10-7-2013_CPS.txt,0,0,0,0,,,,,,,,,,,,,,,,,Journal_of_Experimental_Psychology_-_Learning
11-7-2013 CPS,Clinical_Psychological_Science.2013.July.11-7-2013_CPS.txt,0,0,0,0,,,,,,,,,,,,,,,,,Journal_of_Experimental_Psychology_-_Learning
1-3-2014 CPS,Clinical_Psychological_Science.2014.March.1-3-2014_CPS.txt,0,0,0,0,,,,,,,,,,,,,,,,,Journal_of_Experimental_Psychology_-_Learning
2-3-2014 CPS,Clinical_Psychological_Science.2014.March.2-3-2014_CPS.txt,0,0,0,0,,,,,,,,,,,,,,,,,Journal_of_Experimental_Psychology_-_Learning
1-7-2014 CPS,Clinical_Psychological_Science.2014.July.1-7-2014_CPS.txt,0,0,0,0,,,,,,,,,,,,,,,,,Journal_of_Experimental_Psychology_-_Learning
2-7-2014 CPS,Clinical_Psychological_Science.2014.July.2-7-2014_CPS.txt,0,0,0,0,,,,,,,,,,,,,,,,,Journal_of_Experimental_Psychology_-_Learning
3-7-2014 CPS,Clinical_Psychological_Science.2014.July.3-7-2014_CPS.txt,0,0,0,0,,,,,,,,,,,,,,,,,Journal_of_Experimental_Psychology_-_Learning
1-1-2014 CPS,Clinical_Psychological_Science.2014.January.1-1-2014_CPS.txt,0,0,0,0,,,,,,,,,,,,,,,,,Journal_of_Experimental_Psychology_-_Learning
2-1-2014 CPS,Clinical_Psychological_Science.2014.January.2-1-2014_CPS.txt,0,0,0,0,,,,,,,,,,,,,,,,,Journal_of_Experimental_Psychology_-_Learning
3-1-2014 CPS,Clinical_Psychological_Science.2014.January.3-1-2014_CPS.txt,0,0,0,0,,,,,,,,,,,,,,,,,Journal_of_Experimental_Psychology_-_Learning
4-1-2014 CPS,Clinical_Psychological_Science.2014.January.4-1-2014_CPS.txt,0,0,0,0,,,,,,,,,,,,,,,,,Journal_of_Experimental_Psychology_-_Learning
5-1-2014 CPS,Clinical_Psychological_Science.2014.January.5-1-2014_CPS.txt,0,0,0,0,,,,,,,,,,,,,,,,,Journal_of_Experimental_Psychology_-_Learning
6-1-2014 CPS,Clinical_Psychological_Science.2014.January.6-1-2014_CPS.txt,0,0,0,0,,,,,,,,,,,,,,,,,Journal_of_Experimental_Psychology_-_Learning
7-1-2014 CPS,Clinical_Psychological_Science.2014.January.7-1-2014_CPS.txt,0,0,0,0,,,,,,,,,,,,,,,,,Journal_of_Experimental_Psychology_-_Learning
8-1-2014 CPS,Clinical_Psychological_Science.2014.January.8-1-2014_CPS.txt,0,0,0,0,,,,,,,,,,,,,,,,,Journal_of_Experimental_Psychology_-_Learning
9-1-2014 CPS,Clinical_Psychological_Science.2014.January.9-1-2014_CPS.txt,0,0,0,0,,,,,,,,,,,,,,,,,Journal_of_Experimental_Psychology_-_Learning
10-1-2014 CPS,Clinical_Psychological_Science.2014.January.10-1-2014_CPS.txt,0,0,0,0,,,,,,,,,,,,,,,,,Journal_of_Experimental_Psychology_-_Learning
11-1-2014 CPS,Clinical_Psychological_Science.2014.January.11-1-2014_CPS.txt,0,0,0,0,,,,,,,,,,,,,,,,,Journal_of_Experimental_Psychology_-_Learning
1-5-2014 CPS,Clinical_Psychological_Science.2014.May.1-5-2014_CPS.txt,0,0,0,0,,,,,,,,,,,,,,,,,Journal_of_Experimental_Psychology_-_Learning
2-5-2014 CPS,Clinical_Psychological_Science.2014.May.2-5-2014_CPS.txt,0,0,0,0,,,,,,,,,,,,,,,,,Journal_of_Experimental_Psychology_-_Learning
3-5-2014 CPS,Clinical_Psychological_Science.2014.May.3-5-2014_CPS.txt,0,0,0,0,,,,,,,,,,,,,,,,,Journal_of_Experimental_Psychology_-_Learning
4-5-2014 CPS,Clinical_Psychological_Science.2014.May.4-5-2014_CPS.txt,0,0,0,0,,,,,,,,,,,,,,,,,Journal_of_Experimental_Psychology_-_Learning
6-5-2014 CPS,Clinical_Psychological_Science.2014.May.6-5-2014_CPS.txt,0,0,0,0,,,,,,,,,,,,,,,,,Journal_of_Experimental_Psychology_-_Learning
7-5-2014 CPS,Clinical_Psychological_Science.2014.May.7-5-2014_CPS.txt,0,0,0,0,,,,,,,,,,,,,,,,,Journal_of_Experimental_Psychology_-_Learning
8-5-2014 CPS,Clinical_Psychological_Science.2014.May.8-5-2014_CPS.txt,0,0,0,0,,,,,,,,,,,,,,,,,Journal_of_Experimental_Psychology_-_Learning
9-5-2014 CPS,Clinical_Psychological_Science.2014.May.9-5-2014_CPS.txt,0,0,0,0,,,,,,,,,,,,,,,,,Journal_of_Experimental_Psychology_-_Learning
10-5-2014 CPS,Clinical_Psychological_Science.2014.May.10-5-2014_CPS.txt,0,0,0,0,,,,,,,,,,,,,,,,,Journal_of_Experimental_Psychology_-_Learning
11-5-2014 CPS,Clinical_Psychological_Science.2014.May.11-5-2014_CPS.txt,0,0,0,0,,,,,,,,,,,,,,,,,Journal_of_Experimental_Psychology_-_Learning
1-5-2015 CPS,Clinical_Psychological_Science.2015.May.1-5-2015_CPS.txt,0,0,0,0,,,,,,,,,,,,,,,,,Journal_of_Experimental_Psychology_-_Learning
5-5-2014 CPS,Clinical_Psychological_Science.2014.May.5-5-2014_CPS.txt,0,0,0,0,,,,,,,,,,,,,,,,,Journal_of_Experimental_Psychology_-_Learning
1-1-2015 CPS,Clinical_Psychological_Science.2015.January.1-1-2015_CPS.txt,0,0,0,0,,,,,,,,,,,,,,,,,Journal_of_Experimental_Psychology_-_Learning
2-1-2015 CPS,Clinical_Psychological_Science.2015.January.2-1-2015_CPS.txt,0,0,0,1,,,,,,,,,,,,,,,,,Journal_of_Experimental_Psychology_-_Learning
3-1-2015 CPS,Clinical_Psychological_Science.2015.January.3-1-2015_CPS.txt,0,0,0,0,,,,,,,,,,,,,,,,,Journal_of_Experimental_Psychology_-_Learning
4-1-2015 CPS,Clinical_Psychological_Science.2015.January.4-1-2015_CPS.txt,0,0,0,0,,,,,,,,,,,,,,,,,Journal_of_Experimental_Psychology_-_Learning
5-1-2015 CPS,Clinical_Psychological_Science.2015.January.5-1-2015_CPS.txt,0,0,0,0,,,,,,,,,,,,,,,,,Journal_of_Experimental_Psychology_-_Learning
6-1-2015 CPS,Clinical_Psychological_Science.2015.January.6-1-2015_CPS.txt,0,0,0,1,,,,,,,,,,,,,,,,,Journal_of_Experimental_Psychology_-_Learning
7-1-2015 CPS,Clinical_Psychological_Science.2015.January.7-1-2015_CPS.txt,0,0,0,0,,,,,,,,,,,,,,,,,Journal_of_Experimental_Psychology_-_Learning
8-1-2015 CPS,Clinical_Psychological_Science.2015.January.8-1-2015_CPS.txt,0,0,0,0,,,,,,,,,,,,,,,,,Journal_of_Experimental_Psychology_-_Learning
9-1-2015 CPS,Clinical_Psychological_Science.2015.January.9-1-2015_CPS.txt,0,0,0,0,,,,,,,,,,,,,,,,,Journal_of_Experimental_Psychology_-_Learning
10-1-2015 CPS,Clinical_Psychological_Science.2015.January.10-1-2015_CPS.txt,0,0,0,0,,,,,,,,,,,,,,,,,Journal_of_Experimental_Psychology_-_Learning
11-1-2015 CPS,Clinical_Psychological_Science.2015.January.11-1-2015_CPS.txt,0,0,0,0,,,,,,,,,,,,,,,,,Journal_of_Experimental_Psychology_-_Learning
12-1-2015 CPS,Clinical_Psychological_Science.2015.January.12-1-2015_CPS.txt,0,0,0,0,,,,,,,,,,,,,,,,,Journal_of_Experimental_Psychology_-_Learning
3-3-2014 CPS,Clinical_Psychological_Science.2014.March.3-3-2014_CPS.txt,0,0,0,0,,,,,,,,,,,,,,,,,Journal_of_Experimental_Psychology_-_Learning
4-3-2014 CPS,Clinical_Psychological_Science.2014.March.4-3-2014_CPS.txt,0,0,0,0,,,,,,,,,,,,,,,,,Journal_of_Experimental_Psychology_-_Learning
5-3-2014 CPS,Clinical_Psychological_Science.2014.March.5-3-2014_CPS.txt,0,0,0,0,,,,,,,,,,,,,,,,,Journal_of_Experimental_Psychology_-_Learning
6-3-2014 CPS,Clinical_Psychological_Science.2014.March.6-3-2014_CPS.txt,0,0,0,0,,,,,,,,,,,,,,,,,Journal_of_Experimental_Psychology_-_Learning
7-3-2014 CPS,Clinical_Psychological_Science.2014.March.7-3-2014_CPS.txt,0,0,0,0,,,,,,,,,,,,,,,,,Journal_of_Experimental_Psychology_-_Learning
8-3-2014 CPS,Clinical_Psychological_Science.2014.March.8-3-2014_CPS.txt,0,0,0,0,,,,,,,,,,,,,,,,,Journal_of_Experimental_Psychology_-_Learning
9-3-2014 CPS,Clinical_Psychological_Science.2014.March.9-3-2014_CPS.txt,0,0,0,0,,,,,,,,,,,,,,,,,Journal_of_Experimental_Psychology_-_Learning
4-7-2014 CPS,Clinical_Psychological_Science.2014.July.4-7-2014_CPS.txt,0,0,0,0,,,,,,,,,,,,,,,,,Journal_of_Experimental_Psychology_-_Learning
1-9-2014 CPS,Clinical_Psychological_Science.2014.September.1-9-2014_CPS.txt,0,0,0,0,,,,,,,,,,,,,,,,,Journal_of_Experimental_Psychology_-_Learning
2-9-2014 CPS,Clinical_Psychological_Science.2014.September.2-9-2014_CPS.txt,0,0,0,0,,,,,,,,,,,,,,,,,Journal_of_Experimental_Psychology_-_Learning
3-9-2014 CPS,Clinical_Psychological_Science.2014.September.3-9-2014_CPS.txt,0,0,0,1,,,,,,,,,,,,,,,,,Journal_of_Experimental_Psychology_-_Learning
4-9-2014 CPS,Clinical_Psychological_Science.2014.September.4-9-2014_CPS.txt,0,0,0,1,,,,,,,,,,,,,,,,,Journal_of_Experimental_Psychology_-_Learning
5-9-2014 CPS,Clinical_Psychological_Science.2014.September.5-9-2014_CPS.txt,0,0,0,0,,,,,,,,,,,,,,,,,Journal_of_Experimental_Psychology_-_Learning
5-7-2014 CPS,Clinical_Psychological_Science.2014.July.5-7-2014_CPS.txt,0,0,0,0,,,,,,,,,,,,,,,,,Journal_of_Experimental_Psychology_-_Learning
6-7-2014 CPS,Clinical_Psychological_Science.2014.July.6-7-2014_CPS.txt,0,0,0,0,,,,,,,,,,,,,,,,,Journal_of_Experimental_Psychology_-_Learning
7-7-2014 CPS,Clinical_Psychological_Science.2014.July.7-7-2014_CPS.txt,0,0,0,0,,,,,,,,,,,,,,,,,Journal_of_Experimental_Psychology_-_Learning
8-7-2014 CPS,Clinical_Psychological_Science.2014.July.8-7-2014_CPS.txt,0,0,0,0,,,,,,,,,,,,,,,,,Journal_of_Experimental_Psychology_-_Learning
9-7-2014 CPS,Clinical_Psychological_Science.2014.July.9-7-2014_CPS.txt,0,0,0,0,,,,,,,,,,,,,,,,,Journal_of_Experimental_Psychology_-_Learning
1-11-2014 CPS,Clinical_Psychological_Science.2014.0vember.1-11-2014_CPS.txt,0,0,0,0,,,,,,,,,,,,,,,,,Journal_of_Experimental_Psychology_-_Learning
2-11-2014 CPS,Clinical_Psychological_Science.2014.0vember.2-11-2014_CPS.txt,0,0,0,1,,,,,,,,,,,,,,,,,Journal_of_Experimental_Psychology_-_Learning
3-11-2014 CPS,Clinical_Psychological_Science.2014.0vember.3-11-2014_CPS.txt,0,0,0,0,,,,,,,,,,,,,,,,,Journal_of_Experimental_Psychology_-_Learning
4-11-2014 CPS,Clinical_Psychological_Science.2014.0vember.4-11-2014_CPS.txt,0,0,0,0,,,,,,,,,,,,,,,,,Journal_of_Experimental_Psychology_-_Learning
5-11-2014 CPS,Clinical_Psychological_Science.2014.0vember.5-11-2014_CPS.txt,0,0,0,0,,,,,,,,,,,,,,,,,Journal_of_Experimental_Psychology_-_Learning
6-11-2014 CPS,Clinical_Psychological_Science.2014.0vember.6-11-2014_CPS.txt,0,0,0,0,,,,,,,,,,,,,,,,,Journal_of_Experimental_Psychology_-_Learning
7-11-2014 CPS,Clinical_Psychological_Science.2014.0vember.7-11-2014_CPS.txt,0,0,0,0,,,,,,,,,,,,,,,,,Journal_of_Experimental_Psychology_-_Learning
8-11-2014 CPS,Clinical_Psychological_Science.2014.0vember.8-11-2014_CPS.txt,0,0,0,0,,,,,,,,,,,,,,,,,Journal_of_Experimental_Psychology_-_Learning
9-11-2014 CPS,Clinical_Psychological_Science.2014.0vember.9-11-2014_CPS.txt,0,0,0,0,,,,,,,,,,,,,,,,,Journal_of_Experimental_Psychology_-_Learning
10-11-2014 CPS,Clinical_Psychological_Science.2014.0vember.10-11-2014_CPS.txt,0,0,0,0,,,,,,,,,,,,,,,,,Journal_of_Experimental_Psychology_-_Learning
11-11-2014 CPS,Clinical_Psychological_Science.2014.0vember.11-11-2014_CPS.txt,0,0,0,0,,,,,,,,,,,,,,,,,Journal_of_Experimental_Psychology_-_Learning
3-5-2015 CPS,Clinical_Psychological_Science.2015.May.3-5-2015_CPS.txt,0,0,0,0,,,,,,,,,,,,,,,,,Journal_of_Experimental_Psychology_-_Learning
4-5-2015 CPS,Clinical_Psychological_Science.2015.May.4-5-2015_CPS.txt,0,0,0,0,,,,,,,,,,,,,,,,,Journal_of_Experimental_Psychology_-_Learning
5-5-2015 CPS,Clinical_Psychological_Science.2015.May.5-5-2015_CPS.txt,0,0,0,0,,,,,,,,,,,,,,,,,Journal_of_Experimental_Psychology_-_Learning
6-5-2015 CPS,Clinical_Psychological_Science.2015.May.6-5-2015_CPS.txt,0,0,0,0,,,,,,,,,,,,,,,,,Journal_of_Experimental_Psychology_-_Learning
7-5-2015 CPS,Clinical_Psychological_Science.2015.May.7-5-2015_CPS.txt,0,0,0,0,,,,,,,,,,,,,,,,,Journal_of_Experimental_Psychology_-_Learning
8-5-2015 CPS,Clinical_Psychological_Science.2015.May.8-5-2015_CPS.txt,0,0,0,0,,,,,,,,,,,,,,,,,Journal_of_Experimental_Psychology_-_Learning
9-5-2015 CPS,Clinical_Psychological_Science.2015.May.9-5-2015_CPS.txt,0,0,0,0,,,,,,,,,,,,,,,,,Journal_of_Experimental_Psychology_-_Learning
6-9-2014 CPS,Clinical_Psychological_Science.2014.September.6-9-2014_CPS.txt,0,0,0,0,,,,,,,,,,,,,,,,,Journal_of_Experimental_Psychology_-_Learning
7-9-2014 CPS,Clinical_Psychological_Science.2014.September.7-9-2014_CPS.txt,0,0,0,1,,,,,,,,,,,,,,,,,Journal_of_Experimental_Psychology_-_Learning
8-9-2014 CPS,Clinical_Psychological_Science.2014.September.8-9-2014_CPS.txt,0,0,0,0,,,,,,,,,,,,,,,,,Journal_of_Experimental_Psychology_-_Learning
9-9-2014 CPS,Clinical_Psychological_Science.2014.September.9-9-2014_CPS.txt,0,0,0,0,,,,,,,,,,,,,,,,,Journal_of_Experimental_Psychology_-_Learning
